"spam","to_multiple","from","cc","sent_email","image","attach","dollar","winner","inherit","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"notspam","no","yes","no","no","no","no","no","no","no","no",9.882,197,"HTML","no","no","no",0,"big"
"spam","no","yes","no","no","no","no","yes","no","yes","no",1.868,34,"Plain","no","no","no",0,"none"
"notspam","yes","yes","no","no","no","no","no","no","no","no",0.455,21,"Plain","no","no","no",0,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",34.473,446,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",1.398,41,"Plain","no","no","no",1,"none"
"notspam","no","yes","no","no","no","no","yes","yes","no","yes",25.719,430,"HTML","no","no","no",7,"big"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.055,4,"Plain","yes","no","no",0,"none"
"spam","no","yes","no","no","no","no","no","no","yes","no",0.312,6,"HTML","no","no","no",0,"none"
"notspam","no","yes","no","yes","no","no","no","no","no","no",8.512,136,"HTML","yes","no","no",4,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",16.724,570,"HTML","no","no","no",3,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.756,24,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","yes",1.091,25,"Plain","no","no","no",1,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.765,24,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","yes",11.022,167,"HTML","no","no","no",11,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",2.565,40,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",6.83,116,"HTML","no","no","no",1,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",13.1,437,"HTML","no","no","no",4,"big"
"notspam","no","yes","yes","yes","no","no","yes","no","no","no",43.642,1403,"HTML","yes","no","no",17,"big"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",3.663,89,"HTML","yes","no","no",0,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",4.418,89,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",29.981,555,"HTML","no","no","no",15,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",8.678,149,"HTML","no","yes","no",12,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",13.622,311,"HTML","yes","no","no",18,"small"
"notspam","no","yes","no","no","no","no","no","no","no","yes",1.08,48,"HTML","no","no","no",2,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.698,41,"HTML","no","no","no",2,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.688,24,"Plain","no","no","no",1,"small"
"notspam","no","yes","yes","no","no","no","no","no","no","no",33.319,749,"HTML","yes","no","no",8,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",3.01,111,"HTML","no","yes","no",1,"big"
"notspam","yes","yes","no","no","no","no","no","no","no","no",4.834,103,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",3.513,113,"Plain","yes","no","no",5,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.667,16,"Plain","no","no","no",0,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",3.226,48,"Plain","no","yes","no",2,"small"
"notspam","yes","yes","no","yes","no","no","no","no","no","no",31.861,425,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",24.644,626,"HTML","no","no","no",1,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",26.18,845,"HTML","yes","no","no",25,"big"
"notspam","no","yes","no","no","no","no","yes","no","no","no",16.372,221,"HTML","no","no","no",12,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.222,30,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","yes","no","no",20.416,457,"HTML","no","no","no",40,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",16.545,308,"HTML","no","no","no",4,"small"
"spam","no","yes","no","no","no","no","yes","no","no","no",1.377,43,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.341,6,"Plain","no","no","no",4,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",9.635,164,"HTML","no","no","no",1,"small"
"notspam","no","yes","yes","yes","no","no","yes","no","no","no",6.387,178,"HTML","yes","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.287,12,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",3.621,82,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",5.965,151,"HTML","yes","no","no",0,"small"
"spam","no","yes","no","no","no","no","yes","no","yes","no",4.079,73,"HTML","no","no","no",1,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",1.365,16,"Plain","no","no","no",0,"none"
"spam","no","yes","no","no","no","no","yes","no","no","no",1.597,46,"Plain","no","yes","no",3,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",3.078,93,"HTML","yes","yes","no",14,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",25.156,635,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",21.422,534,"HTML","yes","no","no",4,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.025,33,"Plain","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",25.6,641,"HTML","no","no","no",1,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",4.909,105,"HTML","no","no","no",0,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",5.248,111,"HTML","yes","no","no",4,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.072,6,"Plain","yes","no","no",2,"none"
"notspam","no","yes","no","no","no","no","yes","no","no","no",0.593,25,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",9.803,200,"HTML","no","no","no",32,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",30.173,730,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",31.707,609,"HTML","no","no","no",9,"small"
"notspam","yes","yes","no","yes","no","no","yes","no","no","no",28.651,605,"HTML","no","no","no",2,"big"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.021,4,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","yes","no","no","no",16.708,570,"HTML","no","no","no",3,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",1.535,40,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","yes","no","no","no","no",19.437,253,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","yes",8.28,204,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",15.462,418,"HTML","yes","no","no",2,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",27.823,362,"Plain","no","no","no",2,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.664,35,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.577,31,"HTML","no","yes","no",2,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.896,12,"HTML","yes","no","no",2,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",8.391,206,"HTML","yes","no","no",4,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",47.206,887,"HTML","no","no","no",20,"small"
"notspam","no","yes","yes","yes","yes","yes","no","no","no","no",30.279,983,"HTML","yes","no","no",31,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.626,16,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",73.811,1078,"HTML","no","no","no",1,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",0.954,21,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","yes","no","yes","no",20.669,408,"HTML","no","no","no",22,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",6.328,128,"HTML","no","no","no",4,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",13.194,180,"Plain","no","no","no",0,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",0.721,24,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",3.062,85,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",9.404,188,"HTML","no","no","no",2,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",6.846,116,"HTML","no","no","no",1,"small"
"notspam","no","yes","yes","no","no","yes","no","no","no","no",0.436,22,"Plain","no","no","no",1,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",29.52,720,"HTML","no","no","no",1,"small"
"notspam","no","yes","yes","no","no","no","no","no","no","no",14.526,316,"HTML","yes","no","no",0,"big"
"notspam","no","yes","no","yes","no","no","no","no","no","no",3.738,105,"HTML","yes","no","no",2,"small"
"notspam","no","yes","no","no","no","no","no","no","no","yes",1.176,21,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",22.012,395,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",1.234,33,"HTML","yes","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.601,18,"HTML","no","no","no",0,"none"
"notspam","yes","yes","yes","no","yes","yes","no","no","no","no",19.117,465,"HTML","no","no","no",26,"big"
"notspam","yes","yes","no","no","no","no","no","no","no","no",7.485,89,"Plain","no","no","no",0,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",0.298,12,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.99,30,"HTML","yes","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","yes",5.35,88,"HTML","no","no","no",2,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",1.299,12,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","yes","yes","yes","no",15.712,315,"HTML","no","no","no",14,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",3.388,77,"HTML","yes","yes","no",10,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",5.001,131,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",12.448,191,"HTML","no","yes","no",20,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.468,40,"Plain","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",7.472,207,"HTML","no","no","no",0,"big"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.668,18,"HTML","no","no","no",2,"none"
"notspam","no","yes","no","no","no","no","yes","no","no","yes",18.037,345,"HTML","no","yes","no",20,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",0.775,24,"Plain","no","no","no",3,"none"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.046,3,"Plain","no","no","no",0,"none"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",3.021,73,"HTML","yes","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",4.695,108,"HTML","yes","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",1.399,40,"HTML","yes","no","no",2,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",2.782,28,"Plain","no","no","no",1,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.902,19,"HTML","yes","no","no",2,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",9.871,340,"HTML","no","no","no",11,"big"
"notspam","yes","yes","yes","no","no","no","no","no","no","no",9.855,158,"Plain","no","no","no",0,"big"
"notspam","yes","yes","yes","no","no","no","no","no","no","no",16.104,262,"HTML","yes","no","no",0,"big"
"notspam","no","yes","no","no","no","no","yes","no","no","no",11.796,182,"HTML","no","yes","no",12,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",4.642,134,"HTML","no","no","no",2,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",29.104,705,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",7.844,142,"HTML","no","yes","no",6,"small"
"notspam","no","yes","no","no","no","yes","no","no","no","no",14.765,179,"HTML","no","no","no",2,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.859,10,"HTML","no","no","no",0,"none"
"notspam","yes","yes","no","no","no","no","no","no","no","no",0.554,18,"Plain","no","yes","no",2,"small"
"notspam","yes","yes","yes","yes","yes","yes","no","no","no","no",6.322,217,"HTML","no","yes","no",7,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","yes",19.923,422,"HTML","no","no","no",16,"big"
"notspam","no","yes","no","no","no","no","yes","no","no","no",1.047,31,"Plain","no","no","no",2,"small"
"notspam","yes","yes","no","no","no","yes","no","no","no","no",8.596,159,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",6.919,256,"HTML","yes","no","no",9,"big"
"notspam","no","yes","no","yes","yes","yes","no","no","no","no",8.542,210,"HTML","yes","no","no",4,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",2.09,18,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","yes","no","no","no",6.133,143,"HTML","yes","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",6.909,117,"HTML","no","no","no",1,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",0.366,19,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.401,11,"Plain","yes","no","no",0,"small"
"notspam","yes","yes","yes","yes","yes","yes","no","no","no","no",9.973,229,"HTML","no","no","no",8,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",57.659,777,"HTML","no","no","no",12,"small"
"notspam","no","yes","no","no","no","yes","no","no","no","no",20.723,244,"HTML","no","no","no",10,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",24.21,281,"HTML","no","yes","no",6,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",158.093,3476,"HTML","no","no","no",1203,"big"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",8.527,211,"HTML","yes","yes","no",20,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",2.598,35,"HTML","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",12.46,152,"HTML","no","no","no",9,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",25.385,638,"HTML","no","no","no",2,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",3.288,58,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.51,40,"Plain","no","no","no",4,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.297,5,"Plain","yes","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",10.564,260,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",12.194,184,"HTML","no","yes","no",6,"small"
"notspam","yes","yes","no","yes","no","no","no","no","no","no",0.294,8,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.698,26,"Plain","yes","no","no",1,"small"
"spam","no","yes","no","no","no","no","no","yes","no","no",2.482,69,"Plain","no","no","no",1,"big"
"notspam","no","yes","no","no","no","no","yes","no","no","yes",17.871,345,"HTML","no","yes","no",20,"small"
